drugbankid,atccodes,targets,name
DB00967,R06AX27,Histamine H1 receptor,Desloratadine
APRD00324,R06AX27,Histamine H1 receptor,Desloratadine
DB00968,C02AB01,Alpha-2A adrenergic receptor,Methyldopa
DB00968,C02AB01,Aromatic-L-amino-acid decarboxylase,Methyldopa
APRD01106,C02AB01,Alpha-2A adrenergic receptor,Methyldopa
APRD01106,C02AB01,Aromatic-L-amino-acid decarboxylase,Methyldopa
DB00969,A03AE01,5-hydroxytryptamine receptor 3A,Alosetron
APRD00580,A03AE01,5-hydroxytryptamine receptor 3A,Alosetron
DB00970,L01DA01,DNA,Dactinomycin
DB00970,L01DA01,DNA topoisomerase 2,Dactinomycin
APRD00124,L01DA01,DNA,Dactinomycin
APRD00124,L01DA01,DNA topoisomerase 2,Dactinomycin
DB00972,R06AX19,Histamine H1 receptor,Azelastine
DB00972,R06AX19,Histamine H2 receptor,Azelastine
DB00972,R06AX19,Phospholipase A2,Azelastine
DB00972,R06AX19,Leukotriene C4 synthase,Azelastine
DB00972,S01GX07,Histamine H1 receptor,Azelastine
DB00972,S01GX07,Histamine H2 receptor,Azelastine
DB00972,S01GX07,Phospholipase A2,Azelastine
DB00972,S01GX07,Leukotriene C4 synthase,Azelastine
DB00972,R01AC03,Histamine H1 receptor,Azelastine
DB00972,R01AC03,Histamine H2 receptor,Azelastine
DB00972,R01AC03,Phospholipase A2,Azelastine
DB00972,R01AC03,Leukotriene C4 synthase,Azelastine
APRD00813,R06AX19,Histamine H1 receptor,Azelastine
APRD00813,R06AX19,Histamine H2 receptor,Azelastine
APRD00813,R06AX19,Phospholipase A2,Azelastine
APRD00813,R06AX19,Leukotriene C4 synthase,Azelastine
APRD00813,S01GX07,Histamine H1 receptor,Azelastine
APRD00813,S01GX07,Histamine H2 receptor,Azelastine
APRD00813,S01GX07,Phospholipase A2,Azelastine
APRD00813,S01GX07,Leukotriene C4 synthase,Azelastine
APRD00813,R01AC03,Histamine H1 receptor,Azelastine
APRD00813,R01AC03,Histamine H2 receptor,Azelastine
APRD00813,R01AC03,Phospholipase A2,Azelastine
APRD00813,R01AC03,Leukotriene C4 synthase,Azelastine
DB00973,C10BA02,Niemann-Pick C1-like protein 1,Ezetimibe
DB00973,C10BA02,Sterol O-acyltransferase 1,Ezetimibe
DB00973,C10BA02,Aminopeptidase N,Ezetimibe
DB00973,C10BA05,Niemann-Pick C1-like protein 1,Ezetimibe
DB00973,C10BA05,Sterol O-acyltransferase 1,Ezetimibe
DB00973,C10BA05,Aminopeptidase N,Ezetimibe
DB00973,C10AX09,Niemann-Pick C1-like protein 1,Ezetimibe
DB00973,C10AX09,Sterol O-acyltransferase 1,Ezetimibe
DB00973,C10AX09,Aminopeptidase N,Ezetimibe
DB00973,C10BA06,Niemann-Pick C1-like protein 1,Ezetimibe
DB00973,C10BA06,Sterol O-acyltransferase 1,Ezetimibe
DB00973,C10BA06,Aminopeptidase N,Ezetimibe
APRD00619,C10BA02,Niemann-Pick C1-like protein 1,Ezetimibe
APRD00619,C10BA02,Sterol O-acyltransferase 1,Ezetimibe
APRD00619,C10BA02,Aminopeptidase N,Ezetimibe
APRD00619,C10BA05,Niemann-Pick C1-like protein 1,Ezetimibe
APRD00619,C10BA05,Sterol O-acyltransferase 1,Ezetimibe
APRD00619,C10BA05,Aminopeptidase N,Ezetimibe
APRD00619,C10AX09,Niemann-Pick C1-like protein 1,Ezetimibe
APRD00619,C10AX09,Sterol O-acyltransferase 1,Ezetimibe
APRD00619,C10AX09,Aminopeptidase N,Ezetimibe
APRD00619,C10BA06,Niemann-Pick C1-like protein 1,Ezetimibe
APRD00619,C10BA06,Sterol O-acyltransferase 1,Ezetimibe
APRD00619,C10BA06,Aminopeptidase N,Ezetimibe
DB00975,B01AC07,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A",Dipyridamole
DB00975,B01AC07,Adenosine deaminase,Dipyridamole
DB00975,B01AC07,"cGMP-specific 3',5'-cyclic phosphodiesterase",Dipyridamole
DB00975,B01AC07,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",Dipyridamole
DB00975,B01AC07,Calcipressin-1,Dipyridamole
DB00975,B01AC07,Alpha-1-acid glycoprotein 1,Dipyridamole
APRD00360,B01AC07,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A",Dipyridamole
APRD00360,B01AC07,Adenosine deaminase,Dipyridamole
APRD00360,B01AC07,"cGMP-specific 3',5'-cyclic phosphodiesterase",Dipyridamole
APRD00360,B01AC07,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",Dipyridamole
APRD00360,B01AC07,Calcipressin-1,Dipyridamole
APRD00360,B01AC07,Alpha-1-acid glycoprotein 1,Dipyridamole
DB00976,J01FA15,23S ribosomal RNA,Telithromycin
APRD00483,J01FA15,23S ribosomal RNA,Telithromycin
DB00977,G03AA15,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AA15,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AA11,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AA11,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,L02AA03,Estrogen receptor alpha,Ethinylestradiol
DB00977,L02AA03,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AA12,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AA12,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AA16,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AA16,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AB02,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AB02,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03CA01,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03CA01,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AA03,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AA03,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AA10,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AA10,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AB04,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AB04,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AB01,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AB01,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AB07,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AB07,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AA13,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AA13,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AA06,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AA06,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AA08,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AA08,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AA02,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AA02,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AA04,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AA04,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AA09,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AA09,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AB09,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AB09,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AA07,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AA07,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AB03,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AB03,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AA05,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AA05,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AB05,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AB05,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AB06,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AB06,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00977,G03AA01,Estrogen receptor alpha,Ethinylestradiol
DB00977,G03AA01,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AA15,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AA15,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AA11,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AA11,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,L02AA03,Estrogen receptor alpha,Ethinylestradiol
APRD00691,L02AA03,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AA12,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AA12,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AA16,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AA16,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AB02,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AB02,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03CA01,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03CA01,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AA03,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AA03,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AA10,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AA10,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AB04,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AB04,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AB01,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AB01,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AB07,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AB07,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AA13,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AA13,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AA06,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AA06,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AA08,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AA08,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AA02,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AA02,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AA04,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AA04,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AA09,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AA09,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AB09,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AB09,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AA07,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AA07,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AB03,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AB03,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AA05,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AA05,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AB05,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AB05,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AB06,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AB06,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
APRD00691,G03AA01,Estrogen receptor alpha,Ethinylestradiol
APRD00691,G03AA01,Nuclear receptor subfamily 1 group I member 2,Ethinylestradiol
DB00978,S01AE04,DNA topoisomerase 4 subunit A,Lomefloxacin
DB00978,S01AE04,DNA gyrase subunit A,Lomefloxacin
DB00978,S01AE04,DNA topoisomerase 2-alpha,Lomefloxacin
DB00978,J01MA07,DNA topoisomerase 4 subunit A,Lomefloxacin
DB00978,J01MA07,DNA gyrase subunit A,Lomefloxacin
DB00978,J01MA07,DNA topoisomerase 2-alpha,Lomefloxacin
APRD01076,S01AE04,DNA topoisomerase 4 subunit A,Lomefloxacin
APRD01076,S01AE04,DNA gyrase subunit A,Lomefloxacin
APRD01076,S01AE04,DNA topoisomerase 2-alpha,Lomefloxacin
APRD01076,J01MA07,DNA topoisomerase 4 subunit A,Lomefloxacin
APRD01076,J01MA07,DNA gyrase subunit A,Lomefloxacin
APRD01076,J01MA07,DNA topoisomerase 2-alpha,Lomefloxacin
DB00979,S01FA54,Muscarinic acetylcholine receptor M1,Cyclopentolate
DB00979,S01FA04,Muscarinic acetylcholine receptor M1,Cyclopentolate
APRD00893,S01FA54,Muscarinic acetylcholine receptor M1,Cyclopentolate
APRD00893,S01FA04,Muscarinic acetylcholine receptor M1,Cyclopentolate
DB00980,N05CH02,Melatonin receptor type 1A,Ramelteon
DB00980,N05CH02,Melatonin receptor type 1B,Ramelteon
APRD01213,N05CH02,Melatonin receptor type 1A,Ramelteon
APRD01213,N05CH02,Melatonin receptor type 1B,Ramelteon
DB00981,S01EB05,Acetylcholinesterase,Physostigmine
DB00981,S01EB05,Neuronal acetylcholine receptor subunit alpha-4,Physostigmine
DB00981,S01EB05,Neuronal acetylcholine receptor subunit beta-2,Physostigmine
DB00981,V03AB19,Acetylcholinesterase,Physostigmine
DB00981,V03AB19,Neuronal acetylcholine receptor subunit alpha-4,Physostigmine
DB00981,V03AB19,Neuronal acetylcholine receptor subunit beta-2,Physostigmine
APRD00406,S01EB05,Acetylcholinesterase,Physostigmine
APRD00406,S01EB05,Neuronal acetylcholine receptor subunit alpha-4,Physostigmine
APRD00406,S01EB05,Neuronal acetylcholine receptor subunit beta-2,Physostigmine
APRD00406,V03AB19,Acetylcholinesterase,Physostigmine
APRD00406,V03AB19,Neuronal acetylcholine receptor subunit alpha-4,Physostigmine
APRD00406,V03AB19,Neuronal acetylcholine receptor subunit beta-2,Physostigmine
DB00982,D10AD04,Retinoic acid receptor alpha,Isotretinoin
DB00982,D10AD04,Retinoic acid receptor gamma,Isotretinoin
DB00982,D10AD54,Retinoic acid receptor alpha,Isotretinoin
DB00982,D10AD54,Retinoic acid receptor gamma,Isotretinoin
DB00982,D10BA01,Retinoic acid receptor alpha,Isotretinoin
DB00982,D10BA01,Retinoic acid receptor gamma,Isotretinoin
APRD00140,D10AD04,Retinoic acid receptor alpha,Isotretinoin
APRD00140,D10AD04,Retinoic acid receptor gamma,Isotretinoin
APRD00140,D10AD54,Retinoic acid receptor alpha,Isotretinoin
APRD00140,D10AD54,Retinoic acid receptor gamma,Isotretinoin
APRD00140,D10BA01,Retinoic acid receptor alpha,Isotretinoin
APRD00140,D10BA01,Retinoic acid receptor gamma,Isotretinoin
DB00983,R03AL09,Beta-2 adrenergic receptor,Formoterol
DB00983,R03AL09,Beta-1 adrenergic receptor,Formoterol
DB00983,R03AL09,Beta-3 adrenergic receptor,Formoterol
DB00983,R03AL05,Beta-2 adrenergic receptor,Formoterol
DB00983,R03AL05,Beta-1 adrenergic receptor,Formoterol
DB00983,R03AL05,Beta-3 adrenergic receptor,Formoterol
DB00983,R03AK09,Beta-2 adrenergic receptor,Formoterol
DB00983,R03AK09,Beta-1 adrenergic receptor,Formoterol
DB00983,R03AK09,Beta-3 adrenergic receptor,Formoterol
DB00983,R03AL10,Beta-2 adrenergic receptor,Formoterol
DB00983,R03AL10,Beta-1 adrenergic receptor,Formoterol
DB00983,R03AL10,Beta-3 adrenergic receptor,Formoterol
DB00983,R03AL11,Beta-2 adrenergic receptor,Formoterol
DB00983,R03AL11,Beta-1 adrenergic receptor,Formoterol
DB00983,R03AL11,Beta-3 adrenergic receptor,Formoterol
DB00983,R03AL07,Beta-2 adrenergic receptor,Formoterol
DB00983,R03AL07,Beta-1 adrenergic receptor,Formoterol
DB00983,R03AL07,Beta-3 adrenergic receptor,Formoterol
DB00983,R03AK08,Beta-2 adrenergic receptor,Formoterol
DB00983,R03AK08,Beta-1 adrenergic receptor,Formoterol
DB00983,R03AK08,Beta-3 adrenergic receptor,Formoterol
DB00983,R03AC13,Beta-2 adrenergic receptor,Formoterol
DB00983,R03AC13,Beta-1 adrenergic receptor,Formoterol
DB00983,R03AC13,Beta-3 adrenergic receptor,Formoterol
DB00983,R03AK07,Beta-2 adrenergic receptor,Formoterol
DB00983,R03AK07,Beta-1 adrenergic receptor,Formoterol
DB00983,R03AK07,Beta-3 adrenergic receptor,Formoterol
DB00983,R03AK11,Beta-2 adrenergic receptor,Formoterol
DB00983,R03AK11,Beta-1 adrenergic receptor,Formoterol
DB00983,R03AK11,Beta-3 adrenergic receptor,Formoterol
APRD00641,R03AL09,Beta-2 adrenergic receptor,Formoterol
APRD00641,R03AL09,Beta-1 adrenergic receptor,Formoterol
APRD00641,R03AL09,Beta-3 adrenergic receptor,Formoterol
APRD00641,R03AL05,Beta-2 adrenergic receptor,Formoterol
APRD00641,R03AL05,Beta-1 adrenergic receptor,Formoterol
APRD00641,R03AL05,Beta-3 adrenergic receptor,Formoterol
APRD00641,R03AK09,Beta-2 adrenergic receptor,Formoterol
APRD00641,R03AK09,Beta-1 adrenergic receptor,Formoterol
APRD00641,R03AK09,Beta-3 adrenergic receptor,Formoterol
APRD00641,R03AL10,Beta-2 adrenergic receptor,Formoterol
APRD00641,R03AL10,Beta-1 adrenergic receptor,Formoterol
APRD00641,R03AL10,Beta-3 adrenergic receptor,Formoterol
APRD00641,R03AL11,Beta-2 adrenergic receptor,Formoterol
APRD00641,R03AL11,Beta-1 adrenergic receptor,Formoterol
APRD00641,R03AL11,Beta-3 adrenergic receptor,Formoterol
APRD00641,R03AL07,Beta-2 adrenergic receptor,Formoterol
APRD00641,R03AL07,Beta-1 adrenergic receptor,Formoterol
APRD00641,R03AL07,Beta-3 adrenergic receptor,Formoterol
APRD00641,R03AK08,Beta-2 adrenergic receptor,Formoterol
APRD00641,R03AK08,Beta-1 adrenergic receptor,Formoterol
APRD00641,R03AK08,Beta-3 adrenergic receptor,Formoterol
APRD00641,R03AC13,Beta-2 adrenergic receptor,Formoterol
APRD00641,R03AC13,Beta-1 adrenergic receptor,Formoterol
APRD00641,R03AC13,Beta-3 adrenergic receptor,Formoterol
APRD00641,R03AK07,Beta-2 adrenergic receptor,Formoterol
APRD00641,R03AK07,Beta-1 adrenergic receptor,Formoterol
APRD00641,R03AK07,Beta-3 adrenergic receptor,Formoterol
APRD00641,R03AK11,Beta-2 adrenergic receptor,Formoterol
APRD00641,R03AK11,Beta-1 adrenergic receptor,Formoterol
APRD00641,R03AK11,Beta-3 adrenergic receptor,Formoterol
DB00986,R03AL09,Muscarinic acetylcholine receptor M1,Glycopyrronium
DB00986,R03AL09,Muscarinic acetylcholine receptor M3,Glycopyrronium
DB00986,R03AL09,Muscarinic acetylcholine receptor M2,Glycopyrronium
DB00986,R03AL09,Muscarinic acetylcholine receptor M4,Glycopyrronium
DB00986,R03AL09,Muscarinic acetylcholine receptor M5,Glycopyrronium
DB00986,R03AL04,Muscarinic acetylcholine receptor M1,Glycopyrronium
DB00986,R03AL04,Muscarinic acetylcholine receptor M3,Glycopyrronium
DB00986,R03AL04,Muscarinic acetylcholine receptor M2,Glycopyrronium
DB00986,R03AL04,Muscarinic acetylcholine receptor M4,Glycopyrronium
DB00986,R03AL04,Muscarinic acetylcholine receptor M5,Glycopyrronium
DB00986,R03BB06,Muscarinic acetylcholine receptor M1,Glycopyrronium
DB00986,R03BB06,Muscarinic acetylcholine receptor M3,Glycopyrronium
DB00986,R03BB06,Muscarinic acetylcholine receptor M2,Glycopyrronium
DB00986,R03BB06,Muscarinic acetylcholine receptor M4,Glycopyrronium
DB00986,R03BB06,Muscarinic acetylcholine receptor M5,Glycopyrronium
DB00986,D11AA01,Muscarinic acetylcholine receptor M1,Glycopyrronium
DB00986,D11AA01,Muscarinic acetylcholine receptor M3,Glycopyrronium
DB00986,D11AA01,Muscarinic acetylcholine receptor M2,Glycopyrronium
DB00986,D11AA01,Muscarinic acetylcholine receptor M4,Glycopyrronium
DB00986,D11AA01,Muscarinic acetylcholine receptor M5,Glycopyrronium
DB00986,A03AB02,Muscarinic acetylcholine receptor M1,Glycopyrronium
DB00986,A03AB02,Muscarinic acetylcholine receptor M3,Glycopyrronium
DB00986,A03AB02,Muscarinic acetylcholine receptor M2,Glycopyrronium
DB00986,A03AB02,Muscarinic acetylcholine receptor M4,Glycopyrronium
DB00986,A03AB02,Muscarinic acetylcholine receptor M5,Glycopyrronium
DB00986,R03AL11,Muscarinic acetylcholine receptor M1,Glycopyrronium
DB00986,R03AL11,Muscarinic acetylcholine receptor M3,Glycopyrronium
DB00986,R03AL11,Muscarinic acetylcholine receptor M2,Glycopyrronium
DB00986,R03AL11,Muscarinic acetylcholine receptor M4,Glycopyrronium
DB00986,R03AL11,Muscarinic acetylcholine receptor M5,Glycopyrronium
DB00986,R03AL07,Muscarinic acetylcholine receptor M1,Glycopyrronium
DB00986,R03AL07,Muscarinic acetylcholine receptor M3,Glycopyrronium
DB00986,R03AL07,Muscarinic acetylcholine receptor M2,Glycopyrronium
DB00986,R03AL07,Muscarinic acetylcholine receptor M4,Glycopyrronium
DB00986,R03AL07,Muscarinic acetylcholine receptor M5,Glycopyrronium
DB00986,A03CA05,Muscarinic acetylcholine receptor M1,Glycopyrronium
DB00986,A03CA05,Muscarinic acetylcholine receptor M3,Glycopyrronium
DB00986,A03CA05,Muscarinic acetylcholine receptor M2,Glycopyrronium
DB00986,A03CA05,Muscarinic acetylcholine receptor M4,Glycopyrronium
DB00986,A03CA05,Muscarinic acetylcholine receptor M5,Glycopyrronium
DB00986,R03AL12,Muscarinic acetylcholine receptor M1,Glycopyrronium
DB00986,R03AL12,Muscarinic acetylcholine receptor M3,Glycopyrronium
DB00986,R03AL12,Muscarinic acetylcholine receptor M2,Glycopyrronium
DB00986,R03AL12,Muscarinic acetylcholine receptor M4,Glycopyrronium
DB00986,R03AL12,Muscarinic acetylcholine receptor M5,Glycopyrronium
APRD01000,R03AL09,Muscarinic acetylcholine receptor M1,Glycopyrronium
APRD01000,R03AL09,Muscarinic acetylcholine receptor M3,Glycopyrronium
APRD01000,R03AL09,Muscarinic acetylcholine receptor M2,Glycopyrronium
APRD01000,R03AL09,Muscarinic acetylcholine receptor M4,Glycopyrronium
APRD01000,R03AL09,Muscarinic acetylcholine receptor M5,Glycopyrronium
APRD01000,R03AL04,Muscarinic acetylcholine receptor M1,Glycopyrronium
APRD01000,R03AL04,Muscarinic acetylcholine receptor M3,Glycopyrronium
APRD01000,R03AL04,Muscarinic acetylcholine receptor M2,Glycopyrronium
APRD01000,R03AL04,Muscarinic acetylcholine receptor M4,Glycopyrronium
APRD01000,R03AL04,Muscarinic acetylcholine receptor M5,Glycopyrronium
APRD01000,R03BB06,Muscarinic acetylcholine receptor M1,Glycopyrronium
APRD01000,R03BB06,Muscarinic acetylcholine receptor M3,Glycopyrronium
APRD01000,R03BB06,Muscarinic acetylcholine receptor M2,Glycopyrronium
APRD01000,R03BB06,Muscarinic acetylcholine receptor M4,Glycopyrronium
APRD01000,R03BB06,Muscarinic acetylcholine receptor M5,Glycopyrronium
APRD01000,D11AA01,Muscarinic acetylcholine receptor M1,Glycopyrronium
APRD01000,D11AA01,Muscarinic acetylcholine receptor M3,Glycopyrronium
APRD01000,D11AA01,Muscarinic acetylcholine receptor M2,Glycopyrronium
APRD01000,D11AA01,Muscarinic acetylcholine receptor M4,Glycopyrronium
APRD01000,D11AA01,Muscarinic acetylcholine receptor M5,Glycopyrronium
APRD01000,A03AB02,Muscarinic acetylcholine receptor M1,Glycopyrronium
APRD01000,A03AB02,Muscarinic acetylcholine receptor M3,Glycopyrronium
APRD01000,A03AB02,Muscarinic acetylcholine receptor M2,Glycopyrronium
APRD01000,A03AB02,Muscarinic acetylcholine receptor M4,Glycopyrronium
APRD01000,A03AB02,Muscarinic acetylcholine receptor M5,Glycopyrronium
APRD01000,R03AL11,Muscarinic acetylcholine receptor M1,Glycopyrronium
APRD01000,R03AL11,Muscarinic acetylcholine receptor M3,Glycopyrronium
APRD01000,R03AL11,Muscarinic acetylcholine receptor M2,Glycopyrronium
APRD01000,R03AL11,Muscarinic acetylcholine receptor M4,Glycopyrronium
APRD01000,R03AL11,Muscarinic acetylcholine receptor M5,Glycopyrronium
APRD01000,R03AL07,Muscarinic acetylcholine receptor M1,Glycopyrronium
